RequestID,RequestInfo,Preparation,Preprocess,Transmissions,Postprocess,Delay,Duration,Bandwidth(Gbps)
172160961474584,2.02334,1.69902,0.02628,173.427,0.068105,0.000782,173.425,0.412658
172163071209497,1.8992,1.65171,0.02208,181.431,0.058209,0.000774,181.43,0.450803
172164954451994,1.91238,1.63995,0.023613,183.082,0.05938,0.000773,183.081,0.558421
172168062431259,1.97963,1.67785,0.027557,193.111,0.064774,0.000794,193.11,1.85297
172170713231388,1.93885,1.67967,0.0233,215.055,0.059603,0.000772,215.054,0.522938
172173573746717,1.92982,1.68316,0.022435,184.379,0.059949,0.000761,184.377,0.277247
172179923922974,2.11065,1.8546,0.030941,220.269,0.085469,0.000759,220.267,2.18148
172202308923423,2.17014,1.87173,0.028339,212.34,0.067309,0.0008,212.339,0.625919
172208222892064,2.03131,1.80282,0.023991,203.057,0.057425,0.000751,203.056,0.402791
172210101940257,1.99409,1.78491,0.022109,204.577,0.058802,0.000661,204.576,0.199899
172212442361890,2.05653,1.8536,0.02605,216.132,0.06109,0.000783,216.131,1.22987
172230540783651,2.20912,1.93467,0.029397,226.736,0.072023,0.00085,226.735,1.57817
172240057659428,2.16041,1.86578,0.023678,220.255,0.061545,0.000838,220.253,0.603428
172243148861477,2.131,1.89635,0.027441,246.911,0.065317,0.000708,246.909,1.40782
172245933879334,2.17307,2.02783,0.025805,224.824,0.060673,0.000702,224.823,1.0459
172249301905447,2.23742,1.99449,0.030775,280.029,0.0897,0.000695,280.028,2.00801
172253106139176,2.34821,2.09308,0.033633,354.729,0.099131,0.000762,354.727,2.47861
172256138620969,2.28647,2.0282,0.022493,319.644,0.058248,0.000706,319.643,0.319845
172259779276842,2.2851,2.04006,0.023179,300.696,0.05927,0.000757,300.694,0.238
172262191001643,2.33923,2.05435,0.025215,326.26,0.061435,0.000768,326.258,0.626719
172264879550508,2.28207,2.02011,0.02175,316.699,0.058612,0.000758,316.697,0.0968459
172267274498093,2.29274,2.04775,0.022443,264.437,0.058959,0.000823,264.435,0.154648
172269996601390,2.70031,2.06524,0.024232,276.279,0.060943,0.000661,276.277,0.666088
172272370577455,2.42544,2.0872,0.022862,278.304,0.063488,0.000758,278.303,0.146942
172274669056048,2.36093,2.08514,0.023642,286.938,0.061275,0.000779,286.937,0.356302
172278460706865,2.37799,2.10479,0.023294,278.575,0.061606,0.000784,278.573,0.183499
172280956317746,2.39882,2.06835,0.022246,281.254,0.062741,0.000775,281.253,0.181751
172283397402675,2.39836,2.1202,0.025964,290.838,0.061167,0.000789,290.836,0.492135
172286018842676,2.38156,2.08225,0.022388,277.296,0.065528,0.000673,277.294,0.258084
172288510259253,2.41601,2.14319,0.02274,280.369,0.060134,0.000734,280.367,0.364651
172291278499894,2.41357,2.14543,0.02254,285.819,0.06025,0.000763,285.817,0.178849
172293711196215,2.38948,2.17266,0.023561,291.675,0.064746,0.000819,291.673,0.210309
172296110338104,2.49506,2.18206,0.025401,308.201,0.068147,0.000858,308.199,0.398065
172298790498361,2.49543,2.18741,0.026761,311.636,0.065312,0.000826,311.634,1.04981
172302225633338,2.51982,2.23027,0.026627,326.819,0.065849,0.00072,326.818,0.969752
172305643991099,2.50684,2.24298,0.027141,330.26,0.070081,0.000765,330.258,0.804867
172308445786172,2.50273,2.23964,0.022222,332.676,0.059682,0.00076,332.675,0.0921947
172310966562877,0.405291,0.361304,0.058876,9.61664,0.21206,0.00061,9.6157,309.397
172311989973054,0.420283,0.341987,0.021607,4.7254,0.058028,0.000644,4.72441,34.6239
172312623312959,0.420989,0.353086,0.019817,3.18255,0.053485,0.000659,3.18161,19.2801
172313256652864,0.409086,0.344302,0.019366,2.92701,0.053439,0.000628,2.92603,10.4821
172313864826945,0.48318,0.39776,0.029338,5.17179,0.087271,0.000682,5.17074,148.29
172314863071298,0.541985,0.431963,0.027486,7.1463,0.083907,0.000611,7.14527,87.2802
172315710320707,0.618638,0.461347,0.021484,6.67056,0.055459,0.000707,6.66943,26.0594
172316440129604,0.556088,0.456302,0.020977,6.25844,0.055931,0.000555,6.25749,21.2397
172317056692293,0.672952,0.553061,0.035762,11.496,0.117685,0.000603,11.4947,105.841
172318616973382,0.676333,0.544023,0.019868,11.2434,0.0612,0.00068,11.2423,7.27514
172319325810759,0.691356,0.566676,0.020281,10.753,0.057859,0.000674,10.7519,10.4595
172319992705096,0.715791,0.574851,0.019786,10.8465,0.059817,0.000762,10.8451,7.54157
172320818982985,0.714204,0.585261,0.020551,11.1553,0.057915,0.000727,11.1541,7.33266
172324082151498,0.830956,0.614151,0.028901,12.9006,0.060609,0.000671,12.8996,22.1915
