conv_id	turn	fresh	reused	reuse_pct	kv_mb	kv_xfer_ms	wait_ms	ttft_agg_ms	ttft_disagg_ms	delta_ttft_ms
aa-rwlt-coding-agent-056	0	9575	0	0.0	365.625	310.398	318.21	1507.5	935.3	-572.2
aa-rwlt-coding-agent-056	1	313	9575	96.835	376.594	13.51	19.293	155.181	289.095	133.914
aa-rwlt-coding-agent-056	2	55	9888	99.447	379.031	6.302	11.528	168.938	287.352	118.414
aa-rwlt-coding-agent-056	3	3457	9943	74.201	510.656	21.817	28.207	178.874	321.338	142.464
aa-rwlt-coding-agent-056	4	3194	13400	80.752	632.531	28.672	35.94	86.902	132.788	45.886
aa-rwlt-coding-agent-056	5	15518	16594	51.675	1223.625	174.358	189.37	265.712	473.054	207.342
aa-rwlt-coding-agent-056	6	480	32112	98.527	1241.906	134.68	145.279	65.948	228.372	162.424
aa-rwlt-coding-agent-056	7	3057	32592	91.425	1358.906	169.586	181.265	115.189	311.895	196.706
aa-rwlt-coding-agent-056	8	18482	35649	65.857	2062.125	487.166	503.648	444.484	971.185	526.701
aa-rwlt-coding-agent-056	9	675	54131	98.768	2087.719	376.063	392.623	97.588	511.888	414.3
aa-rwlt-coding-agent-056	10	67	54806	99.878	2090.156	226.32	242.606	75.936	340.548	264.612
aa-rwlt-coding-agent-056	11	92	54873	99.833	2093.812	198.772	214.767	76.738	312.22	235.482
aa-rwlt-coding-agent-056	12	269	54965	99.513	2104.781	166.938	183.566	82.813	288.265	205.452
aa-rwlt-coding-agent-056	13	202	55234	99.636	2112.094	169.34	185.575	84.84	292.024	207.184
aa-rwlt-coding-agent-056	14	406	55436	99.273	2127.938	182.202	199.192	86.591	303.819	217.228
aa-rwlt-coding-agent-056	15	245	55842	99.563	2136.469	181.11	198.077	80.827	302.51	221.683
aa-rwlt-coding-agent-056	16	1026	56087	98.204	2175.469	170.701	187.728	104.015	322.109	218.094
aa-rwlt-coding-agent-056	17	503	57113	99.127	2194.969	159.055	176.093	79.813	282.211	202.398
aa-rwlt-coding-agent-056	18	2485	57616	95.865	2290.031	217.908	235.851	144.983	404.006	259.023
aa-rwlt-coding-agent-056	19	123	60101	99.796	2293.688	215.632	232.971	83.592	341.869	258.277
aa-rwlt-coding-agent-056	20	168	60224	99.722	2301.0	184.582	202.546	87.998	315.099	227.101
aa-rwlt-coding-agent-056	21	71	60392	99.883	2303.438	187.976	205.839	83.693	306.421	222.728
aa-rwlt-coding-agent-056	22	89	60463	99.853	2307.094	171.908	190.569	76.699	292.134	215.435
aa-rwlt-coding-agent-056	23	1302	60552	97.895	2355.844	198.384	217.179	125.58	367.023	241.443
aa-rwlt-coding-agent-056	24	222	61854	99.642	2364.375	184.792	203.43	87.246	317.163	229.917
aa-rwlt-coding-agent-056	25	211	62076	99.661	2372.906	194.361	213.721	85.059	325.135	240.076
aa-rwlt-coding-agent-056	26	301	62287	99.519	2383.875	199.338	217.972	89.205	337.216	248.011
aa-rwlt-coding-agent-056	27	1061	62588	98.333	2425.312	223.487	242.552	128.754	387.281	258.527
aa-rwlt-coding-agent-056	28	329	63649	99.486	2437.5	211.341	229.871	91.708	346.61	254.902
aa-rwlt-coding-agent-056	29	139	63978	99.783	2442.375	196.051	214.623	92.35	334.949	242.599
aa-rwlt-coding-agent-056	30	1481	64117	97.742	2498.438	234.829	255.021	131.719	415.176	283.457
aa-rwlt-coding-agent-056	31	407	65598	99.383	2514.281	225.648	246.332	96.779	365.944	269.165
aa-rwlt-coding-agent-056	32	225	66005	99.66	2522.812	215.819	236.907	89.18	356.754	267.574
aa-rwlt-coding-agent-056	33	96	66230	99.855	2526.469	216.737	236.883	87.943	349.823	261.88
aa-rwlt-coding-agent-056	34	824	66326	98.773	2558.156	233.125	253.174	124.422	395.062	270.64
aa-rwlt-coding-agent-056	35	1106	67150	98.38	2599.594	243.248	263.404	123.038	415.554	292.516
aa-rwlt-coding-agent-056	36	390	68256	99.432	2615.438	239.02	259.401	101.962	383.891	281.929
aa-rwlt-coding-agent-056	37	1070	68646	98.465	2655.656	265.145	286.371	126.101	439.174	313.073
aa-rwlt-coding-agent-056	38	703	69716	99.002	2682.469	242.873	263.724	119.559	406.159	286.6
aa-rwlt-coding-agent-056	39	1728	70419	97.605	2748.281	296.5	318.616	148.156	497.691	349.535
aa-rwlt-coding-agent-056	40	2703	72147	96.389	2851.875	327.26	349.348	179.243	556.21	376.967
aa-rwlt-coding-agent-056	41	295	74850	99.607	2862.844	292.116	314.548	99.236	442.871	343.635
aa-rwlt-coding-agent-056	42	197	75145	99.739	2870.156	262.571	285.054	98.491	416.349	317.858
aa-rwlt-coding-agent-056	43	624	75342	99.179	2893.312	282.47	304.895	123.789	461.111	337.322
aa-rwlt-coding-agent-056	44	83	75966	99.891	2896.969	266.723	288.96	102.843	419.962	317.119
aa-rwlt-coding-agent-056	45	88	76049	99.884	2900.625	270.015	292.408	97.386	419.529	322.143
aa-rwlt-coding-agent-056	46	540	76137	99.296	2921.344	280.423	302.814	129.085	460.309	331.224
aa-rwlt-coding-agent-056	47	112	76677	99.854	2925.0	283.333	305.693	105.129	436.796	331.667
aa-rwlt-coding-agent-056	48	285	76789	99.63	2935.969	290.643	313.543	108.429	452.24	343.811
aa-rwlt-coding-agent-056	49	121	77074	99.843	2940.844	301.705	324.175	98.798	454.96	356.162
aa-rwlt-coding-agent-056	50	125	77195	99.838	2945.719	304.637	326.981	105.33	460.055	354.725
aa-rwlt-coding-agent-056	51	430	77320	99.447	2961.562	296.996	319.073	115.9	464.462	348.562
aa-rwlt-coding-agent-056	52	181	77750	99.768	2968.875	284.847	307.765	106.604	445.306	338.702
aa-rwlt-coding-agent-056	53	294	77931	99.624	2979.844	291.325	314.492	106.094	452.58	346.486
aa-rwlt-coding-agent-056	54	122	78225	99.844	2984.719	296.085	318.872	103.422	453.637	350.215
aa-rwlt-coding-agent-056	55	159	78347	99.797	2990.812	298.184	320.502	110.046	458.725	348.679
aa-rwlt-coding-agent-056	56	363	78506	99.54	3004.219	315.953	347.694	120.447	500.637	380.19
aa-rwlt-coding-agent-056	57	976	78869	98.778	3042.0	318.785	342.769	129.521	509.106	379.585
aa-rwlt-coding-agent-056	58	975	79845	98.794	3078.562	334.838	358.035	136.973	523.562	386.589
aa-rwlt-coding-agent-056	59	783	80820	99.04	3109.031	356.275	379.611	135.15	549.201	414.051
aa-rwlt-coding-agent-056	60	83	81603	99.898	3111.469	362.876	385.896	112.387	526.267	413.88
aa-rwlt-coding-agent-073	0	7918	2028	20.39	379.031	4.832	10.182	96.828	116.205	19.377
aa-rwlt-coding-agent-073	1	421	9946	95.939	394.875	4.922	10.275	36.865	55.064	18.199
aa-rwlt-coding-agent-073	2	2344	9946	80.928	469.219	5.624	11.154	55.707	75.971	20.264
aa-rwlt-coding-agent-073	3	1315	12290	90.334	519.188	6.763	12.654	46.849	69.621	22.772
aa-rwlt-coding-agent-073	4	1053	13605	92.816	559.406	7.287	13.701	51.311	70.49	19.179
aa-rwlt-coding-agent-073	5	469	14658	96.9	576.469	7.496	13.905	41.978	63.708	21.73
aa-rwlt-coding-agent-073	6	4724	10367	68.697	575.25	7.875	14.811	81.944	109.245	27.301
aa-rwlt-coding-agent-073	7	1541	15127	90.755	634.969	9.797	16.61	62.774	92.793	30.019
aa-rwlt-coding-agent-073	8	155	16668	99.079	641.062	9.441	16.42	43.283	71.598	28.315
aa-rwlt-coding-agent-073	9	180	16823	98.941	648.375	8.718	15.837	44.694	69.632	24.938
aa-rwlt-coding-agent-073	10	95	17003	99.444	652.031	8.582	15.689	53.351	68.861	15.51
